item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM00966,ORD00482,PROD0471,4,122.21,0.1
ITEM00709,ORD00355,PROD0424,1,474.33,8.4
ITEM01086,ORD00540,PROD0405,3,288.77,6.3
ITEM00444,ORD00222,PROD0219,2,222.67,8.5
ITEM01077,ORD00535,PROD0030,3,51.19,0.0
ITEM01083,ORD00538,PROD0478,1,382.77,0.0
ITEM00041,ORD00020,PROD0145,2,527.97,13.2
ITEM00755,ORD00378,PROD0492,3,260.11,0.0
ITEM00211,ORD00106,PROD0050,5,90.44,18.5
ITEM00274,ORD00136,PROD0373,3,207.45,0.0
ITEM00904,ORD00447,PROD0183,2,329.52,0.0
ITEM01120,ORD00558,PROD0387,1,322.99,0.0
ITEM00747,ORD00373,PROD0380,5,121.9,18.8
ITEM00538,ORD00268,PROD0062,1,526.9,0.0
ITEM00687,ORD00344,PROD0519,3,348.39,0.0
ITEM00038,ORD00018,PROD0143,3,348.32,0.0
ITEM00745,ORD00372,PROD0504,5,234.85,20.0
ITEM00158,ORD00081,PROD0098,5,39.31,0.0
ITEM00460,ORD00230,PROD0315,4,437.99,0.0
ITEM01275,ORD00632,PROD0171,4,602.36,4.7
ITEM00792,ORD00394,PROD0101,2,303.23,0.2
ITEM00771,ORD00386,PROD0224,1,245.05,0.0
ITEM01122,ORD00558,PROD0355,5,586.04,1.6
ITEM01156,ORD00574,PROD0085,5,260.7,2.7
ITEM00882,ORD00436,PROD0050,2,81.68,13.9
ITEM00337,ORD00169,PROD0023,1,458.61,0.0
ITEM01105,ORD00550,PROD0061,5,391.79,9.8
ITEM00796,ORD00395,PROD0180,5,51.15,0.0
ITEM01000,ORD00498,PROD0026,5,241.53,16.4
ITEM01091,ORD00544,PROD0345,4,522.35,6.0
ITEM01247,ORD00618,PROD0057,3,498.76,0.0
ITEM00205,ORD00104,PROD0033,4,507.24,12.4
ITEM00652,ORD00324,PROD0291,4,635.32,0.0
ITEM00924,ORD00459,PROD0067,2,280.34,13.4
ITEM00502,ORD00251,PROD0449,2,248.47,15.6
ITEM01296,ORD00641,PROD0135,1,470.84,6.0
ITEM00810,ORD00402,PROD0418,2,363.53,3.8
ITEM00305,ORD00153,PROD0457,4,352.11,0.0
ITEM00333,ORD00167,PROD0036,5,222.53,0.0
ITEM00657,ORD00329,PROD0136,3,520.12,15.6
ITEM00321,ORD00162,PROD0331,2,308.86,1.9
ITEM00181,ORD00093,PROD0074,2,11.24,12.0
ITEM00596,ORD00297,PROD0421,3,55.15,2.3
ITEM00289,ORD00145,PROD0406,5,547.37,0.0
ITEM00876,ORD00434,PROD0165,3,653.25,4.2
ITEM00429,ORD00214,PROD0121,3,189.23,0.0
ITEM00752,ORD00377,PROD0353,4,325.23,8.4
ITEM01037,ORD00516,PROD0186,1,446.19,0.0
ITEM01157,ORD00574,PROD0215,4,443.37,0.0
ITEM00729,ORD00364,PROD0064,1,124.03,0.0
ITEM00258,ORD00127,PROD0472,1,49.52,0.0
ITEM00665,ORD00334,PROD0059,-3,433.12,0.0
ITEM00320,ORD00161,PROD0413,2,262.26,0.0
ITEM01190,ORD00590,PROD0436,4,227.05,1.6
ITEM00369,ORD00183,PROD0491,2,553.95,18.7
ITEM01258,ORD00624,PROD0347,5,146.47,0.0
ITEM00002,ORD00002,PROD0073,3,246.81,0.0
ITEM00824,ORD00408,PROD0474,4,589.8,0.0
ITEM00430,ORD00215,PROD0366,4,257.54,0.0
ITEM00037,ORD00018,PROD0156,4,354.13,1.1
ITEM00091,ORD00045,PROD0398,5,461.93,0.0
ITEM00228,ORD00113,PROD0322,5,241.94,0.0
ITEM01175,ORD00581,PROD0093,4,241.11,4.7
ITEM00212,ORD00106,PROD0459,5,116.47,0.0
ITEM00760,ORD00380,PROD0338,4,439.21,7.7
ITEM00352,ORD00176,PROD0476,1,345.52,0.0
ITEM01109,ORD00553,PROD0405,1,270.71,0.0
ITEM00008,ORD00004,PROD0045,1,340.89,0.0
ITEM00266,ORD00132,PROD0330,4,353.29,0.0
ITEM00268,ORD00133,PROD0487,3,335.51,0.0
ITEM00235,ORD00117,PROD0203,2,430.56,0.0
ITEM01129,ORD00561,PROD0033,3,565.69,0.0
ITEM00399,ORD00199,PROD0037,1,350.89,3.4
ITEM00130,ORD00065,PROD0231,5,191.52,7.0
ITEM01082,ORD00538,PROD0445,1,413.59,18.1
ITEM00298,ORD00150,PROD0272,4,337.98,0.0
ITEM00461,ORD00231,PROD0041,4,588.53,2.8
ITEM00103,ORD00051,PROD0143,1,357.11,0.0
ITEM01272,ORD00631,PROD0412,1,450.18,7.4
ITEM00047,ORD00023,PROD0251,5,262.62,0.0
ITEM01283,ORD00636,PROD0417,1,193.22,0.0
ITEM00713,ORD00357,PROD0234,3,18.66,7.2
ITEM00965,ORD00481,PROD0340,2,568.76,0.0
ITEM00142,ORD00073,PROD0290,3,86.7,0.0
ITEM00776,ORD00387,PROD0337,5,577.45,0.0
ITEM00643,ORD00320,PROD0158,1,470.16,0.0
ITEM00949,ORD00473,PROD0009,3,122.1,0.0
ITEM00124,ORD00061,PROD0435,5,96.26,0.0
ITEM00697,ORD00350,PROD0086,5,106.13,0.0
ITEM00186,ORD00094,PROD0467,1,324.46,0.0
ITEM00557,ORD00278,PROD0078,1,45.2,0.0
ITEM01307,ORD00645,PROD0452,2,330.86,0.0
ITEM00406,ORD00203,PROD0070,5,585.42,0.0
ITEM01252,ORD00622,PROD0449,5,237.19,0.0
ITEM01033,ORD00513,PROD0052,2,205.03,0.0
ITEM00764,ORD00383,PROD0424,5,502.3,8.6
ITEM00819,ORD00406,PROD0323,1,494.89,7.1
ITEM00915,ORD00454,PROD0181,1,232.07,18.7
ITEM00384,ORD00191,PROD0416,5,44.16,0.0
ITEM00469,ORD00233,PROD0241,4,304.64,0.0
ITEM01229,ORD00611,PROD0351,4,316.13,3.3
ITEM00547,ORD00274,PROD0423,2,183.89,0.0
ITEM00209,ORD00105,PROD0353,4,339.49,0.0
ITEM01293,ORD00640,PROD0486,4,624.12,0.0
ITEM00272,ORD00136,PROD0102,1,371.2,0.0
ITEM00791,ORD00393,PROD0073,4,247.92,0.0
ITEM00116,ORD00058,PROD0012,5,320.67,0.0
ITEM00651,ORD00324,PROD0037,3,349.82,0.0
ITEM00049,ORD00024,PROD0015,3,615.29,0.0
ITEM01257,ORD00623,PROD0496,1,149.12,0.0
ITEM00981,ORD00490,PROD0085,3,235.3,14.6
ITEM00375,ORD00186,PROD0096,1,180.13,0.0
ITEM01298,ORD00642,PROD0470,5,8.66,0.0
ITEM00862,ORD00428,PROD0403,3,568.64,16.4
ITEM00968,ORD00483,PROD0256,1,141.14,0.0
ITEM00699,ORD00351,PROD0262,3,27.85,0.0
ITEM00671,ORD00336,PROD0146,2,23.9,0.0
ITEM01172,ORD00580,PROD0151,3,282.94,0.0
ITEM00762,ORD00381,PROD0490,4,35.83,0.0
ITEM00988,ORD00494,PROD0516,1,46.98,13.1
ITEM00611,ORD00305,PROD0277,1,82.51,19.9
ITEM00906,ORD00449,PROD0345,1,498.85,0.0
ITEM00622,ORD00310,PROD0008,2,537.96,0.0
ITEM00395,ORD00197,PROD0444,3,16.49,0.0
ITEM01249,ORD00619,PROD0107,1,369.73,12.2
ITEM00315,ORD00159,PROD0285,5,6.14,17.8
ITEM00400,ORD00200,PROD0360,4,381.7,1.1
ITEM00549,ORD00275,PROD0059,1,433.42,0.0
ITEM00417,ORD00208,PROD0064,5,131.44,0.0
ITEM00642,ORD00319,PROD0302,2,269.54,0.0
ITEM01236,ORD00614,PROD0336,3,294.02,17.1
ITEM00313,ORD00159,PROD0280,3,358.79,0.0
ITEM00093,ORD00046,PROD0394,5,493.08,1.2
ITEM00161,ORD00082,PROD0344,5,41.24,0.0
ITEM01070,ORD00533,PROD0395,4,125.05,0.0
ITEM00646,ORD00321,PROD0502,4,229.73,4.0
ITEM00636,ORD00317,PROD0468,3,26.5,0.0
ITEM00857,ORD00426,PROD0410,5,161.39,0.0
ITEM00893,ORD00441,PROD0037,1,371.61,18.8
ITEM00644,ORD00320,PROD0178,1,585.54,0.0
ITEM01226,ORD00609,PROD0128,3,530.67,0.0
ITEM01301,ORD00643,PROD0219,2,229.54,0.0
ITEM00291,ORD00146,PROD0114,1,603.22,0.0
ITEM00768,ORD00384,PROD0320,4,245.06,0.0
ITEM01237,ORD00615,PROD0498,2,133.61,0.0
ITEM00449,ORD00225,PROD0484,4,36.57,0.6
ITEM00485,ORD00242,PROD0127,5,48.44,0.0
ITEM00835,ORD00414,PROD0156,2,362.86,1.0
ITEM00986,ORD00493,PROD0443,-2,556.74,0.0
ITEM01274,ORD00632,PROD0225,1,181.83,0.0
ITEM01232,ORD00613,PROD0336,5,276.94,6.7
ITEM00393,ORD00195,PROD0286,4,487.01,3.4
ITEM00501,ORD00250,PROD0378,2,573.34,0.0
ITEM00027,ORD00012,PROD0161,2,520.72,19.6
ITEM00641,ORD00319,PROD0061,3,424.71,0.0
ITEM01256,ORD00623,PROD0383,5,422.91,7.7
ITEM00115,ORD00057,PROD0472,3,57.82,0.0
ITEM00887,ORD00439,PROD0440,5,65.42,19.7
ITEM01031,ORD00512,PROD0441,5,461.06,0.0
ITEM00901,ORD00445,PROD0329,3,585.94,13.9
ITEM00285,ORD00144,PROD0115,-2,448.44,0.0
ITEM00283,ORD00142,PROD0024,4,147.18,0.5
ITEM00188,ORD00095,PROD0199,4,48.5,14.5
ITEM00742,ORD00371,PROD0459,5,113.48,11.8
ITEM00846,ORD00421,PROD0188,3,582.26,15.9
ITEM00431,ORD00216,PROD0409,1,318.25,8.9
ITEM00790,ORD00393,PROD0201,-1,80.42,14.2
ITEM00911,ORD00452,PROD0428,2,324.91,0.0
ITEM00503,ORD00251,PROD0153,5,263.42,0.0
ITEM00599,ORD00299,PROD0201,1,72.98,0.0
ITEM01103,ORD00550,PROD0033,5,562.94,0.0
ITEM00635,ORD00317,PROD0498,2,125.97,0.0
ITEM00487,ORD00243,PROD0404,4,181.09,0.0
ITEM00482,ORD00240,PROD0509,2,567.76,0.0
ITEM00067,ORD00032,PROD0302,1,268.4,0.0
ITEM01046,ORD00521,PROD0107,3,337.08,8.2
ITEM00574,ORD00286,PROD0168,2,10.71,2.0
ITEM00653,ORD00325,PROD0324,3,302.56,0.0
ITEM00722,ORD00361,PROD0095,4,203.14,15.6
ITEM00954,ORD00474,PROD0159,4,298.78,0.0
ITEM00329,ORD00166,PROD0124,5,289.45,12.9
ITEM00993,ORD00496,PROD0046,2,319.5,9.8
ITEM00371,ORD00185,PROD0183,5,374.46,0.0
ITEM00104,ORD00051,PROD0180,4,56.07,8.6
ITEM00787,ORD00392,PROD0396,2,158.27,15.5
ITEM00129,ORD00064,PROD0374,1,487.04,0.0
ITEM00338,ORD00169,PROD0114,5,611.32,9.5
ITEM01183,ORD00586,PROD0020,5,212.16,0.0
ITEM00374,ORD00186,PROD0348,5,624.27,0.0
ITEM00178,ORD00092,PROD0220,4,286.86,0.0
ITEM00583,ORD00291,PROD0438,3,138.74,0.0
ITEM00106,ORD00053,PROD0344,1,38.5,0.0
ITEM00326,ORD00165,PROD0461,4,167.03,15.3
ITEM00100,ORD00049,PROD0174,4,47.27,7.5
ITEM00684,ORD00343,PROD0143,3,323.39,0.0
ITEM01313,ORD00648,PROD0012,5,325.5,10.9
ITEM00793,ORD00394,PROD0180,2,53.68,11.0
ITEM00650,ORD00323,PROD0209,1,12.69,1.9
ITEM00919,ORD00457,PROD0205,-1,59.32,0.0
ITEM00610,ORD00304,PROD0200,2,518.69,0.0
ITEM00852,ORD00424,PROD0157,1,281.4,0.0
ITEM00625,ORD00313,PROD0274,4,45.0,0.0
ITEM01139,ORD00566,PROD0363,2,33.5,0.2
ITEM00309,ORD00157,PROD0245,2,56.24,13.7
ITEM00112,ORD00055,PROD0481,1,466.84,0.0
ITEM00845,ORD00421,PROD0235,2,346.61,0.0
ITEM00307,ORD00155,PROD0343,5,73.88,0.0
ITEM00171,ORD00087,PROD0348,4,587.74,7.8
ITEM00779,ORD00388,PROD0137,3,437.39,0.0
ITEM00046,ORD00022,PROD0243,2,375.49,0.0
ITEM00242,ORD00120,PROD0149,5,175.68,13.9
ITEM01276,ORD00633,PROD0033,5,515.09,0.0
ITEM00368,ORD00183,PROD0512,2,531.36,0.0
ITEM01006,ORD00501,PROD0056,3,161.98,0.0
ITEM00528,ORD00263,PROD0077,3,214.28,0.0
ITEM00294,ORD00148,PROD0353,2,307.15,2.6
ITEM00373,ORD00185,PROD0297,3,445.79,0.0
ITEM00325,ORD00164,PROD0020,1,218.73,0.0
ITEM00005,ORD00003,PROD0042,5,94.41,0.0
ITEM00200,ORD00101,PROD0382,3,45.54,2.3
ITEM01029,ORD00511,PROD0317,1,466.7,0.0
ITEM01212,ORD00600,PROD0220,2,292.32,0.0
ITEM00896,ORD00442,PROD0084,5,67.55,0.0
ITEM01127,ORD00561,PROD0373,5,214.35,18.9
ITEM00614,ORD00306,PROD0433,1,171.04,0.0
ITEM00989,ORD00494,PROD0385,3,420.31,12.0
ITEM01008,ORD00502,PROD0076,4,376.46,0.0
ITEM00071,ORD00034,PROD0130,4,177.54,15.0
ITEM00786,ORD00391,PROD0015,2,548.45,18.7
ITEM00533,ORD00266,PROD0397,1,113.39,0.0
ITEM01224,ORD00608,PROD0331,2,322.52,0.0
ITEM00195,ORD00099,PROD0478,4,444.48,0.0
ITEM00327,ORD00165,PROD0265,3,204.41,0.0
ITEM01244,ORD00617,PROD0197,4,543.02,0.0
ITEM00229,ORD00114,PROD0498,2,139.34,0.0
ITEM00705,ORD00353,PROD0067,3,237.4,0.0
ITEM00064,ORD00030,PROD0116,1,17.08,1.9
ITEM00962,ORD00479,PROD0418,-3,401.95,0.0
ITEM00082,ORD00040,PROD0078,4,45.23,0.0
ITEM00701,ORD00351,PROD0374,4,487.98,17.1
ITEM00609,ORD00303,PROD0165,3,634.34,0.0
ITEM00921,ORD00458,PROD0153,1,268.45,0.0
ITEM00987,ORD00493,PROD0122,2,371.91,0.0
ITEM01018,ORD00506,PROD0193,5,365.19,7.4
ITEM00801,ORD00398,PROD0163,5,116.97,0.9
ITEM00280,ORD00141,PROD0066,1,379.93,0.0
ITEM00295,ORD00149,PROD0430,1,614.0,0.0
ITEM00108,ORD00054,PROD0493,2,446.39,0.0
ITEM00251,ORD00124,PROD0061,1,407.98,1.7
ITEM00532,ORD00265,PROD0304,2,323.21,0.0
ITEM00769,ORD00384,PROD0111,5,150.74,0.0
ITEM01297,ORD00641,PROD0096,4,176.14,10.2
ITEM00868,ORD00431,PROD0291,4,643.25,0.0
ITEM00570,ORD00285,PROD0212,3,621.42,0.0
ITEM00808,ORD00401,PROD0184,5,489.88,16.0
ITEM00767,ORD00384,PROD0080,1,180.84,0.0
ITEM01092,ORD00545,PROD0021,5,113.14,0.0
ITEM00372,ORD00185,PROD0457,5,360.82,0.0
ITEM00302,ORD00152,PROD0413,1,224.37,0.0
ITEM00189,ORD00095,PROD0224,1,287.26,0.0
ITEM00902,ORD00446,PROD0422,2,120.96,0.0
ITEM00903,ORD00446,PROD0450,3,295.4,0.0
ITEM00914,ORD00454,PROD0461,3,175.86,19.1
ITEM00844,ORD00420,PROD0266,4,275.27,0.0
ITEM00830,ORD00410,PROD0077,2,217.83,4.7
ITEM00169,ORD00085,PROD0083,2,97.1,0.0
ITEM00288,ORD00145,PROD0359,-1,558.2,6.9
ITEM00823,ORD00407,PROD0208,5,43.91,0.0
ITEM01291,ORD00639,PROD0397,4,127.89,0.0
ITEM00453,ORD00227,PROD0227,1,34.83,0.0
ITEM01289,ORD00638,PROD0070,4,575.62,0.0
ITEM00357,ORD00179,PROD0252,1,237.65,0.0
ITEM00286,ORD00144,PROD0175,3,643.94,0.0
ITEM00467,ORD00233,PROD0178,5,607.9,6.1
ITEM00990,ORD00495,PROD0470,3,8.87,0.0
ITEM00094,ORD00046,PROD0112,1,260.55,0.0
ITEM00623,ORD00311,PROD0104,1,366.47,0.0
ITEM01268,ORD00629,PROD0341,3,81.12,0.0
ITEM00491,ORD00246,PROD0011,1,476.15,0.0
ITEM00473,ORD00235,PROD0482,2,250.26,0.0
ITEM00021,ORD00010,PROD0508,1,454.3,0.0
ITEM01295,ORD00641,PROD0227,4,31.99,0.0
ITEM00036,ORD00017,PROD0169,4,335.34,0.0
ITEM00146,ORD00075,PROD0275,2,382.1,0.0
ITEM00257,ORD00127,PROD0100,3,402.13,3.3
ITEM00415,ORD00206,PROD0146,4,26.75,0.0
ITEM00166,ORD00084,PROD0265,4,181.52,0.0
ITEM00397,ORD00198,PROD0410,2,147.8,0.0
ITEM01085,ORD00539,PROD0495,5,133.93,0.2
ITEM00139,ORD00070,PROD0026,1,223.97,0.0
ITEM00541,ORD00270,PROD0436,4,226.84,17.0
ITEM00159,ORD00081,PROD0043,5,527.13,0.0
ITEM01150,ORD00571,PROD0117,-3,562.89,0.0
ITEM00977,ORD00487,PROD0424,2,475.82,0.0
ITEM01001,ORD00499,PROD0227,4,31.38,0.0
ITEM00075,ORD00036,PROD0450,1,319.5,0.0
ITEM00884,ORD00437,PROD0371,2,227.55,0.5
ITEM00239,ORD00119,PROD0379,1,397.8,0.0
ITEM00529,ORD00264,PROD0439,2,95.18,0.0
ITEM00498,ORD00249,PROD0015,5,571.85,8.2
ITEM01142,ORD00568,PROD0045,5,318.54,3.8
ITEM01263,ORD00626,PROD0131,4,450.19,0.0
ITEM01079,ORD00536,PROD0150,5,289.25,12.7
ITEM00820,ORD00406,PROD0280,3,376.94,0.0
ITEM00250,ORD00124,PROD0425,4,185.26,0.0
ITEM00256,ORD00127,PROD0416,4,48.82,15.4
ITEM00092,ORD00046,PROD0084,3,76.01,0.0
ITEM01101,ORD00549,PROD0357,3,281.1,0.0
ITEM01193,ORD00592,PROD0068,2,244.38,0.0
ITEM00568,ORD00284,PROD0508,3,470.67,17.9
ITEM00308,ORD00156,PROD0201,2,80.88,6.3
ITEM00110,ORD00054,PROD0307,2,152.07,2.6
ITEM00910,ORD00451,PROD0458,4,14.39,0.0
ITEM00720,ORD00360,PROD0307,4,138.7,0.0
ITEM00853,ORD00424,PROD0256,3,160.4,0.0
ITEM00476,ORD00237,PROD0466,4,348.0,0.0
ITEM00224,ORD00112,PROD0015,4,608.86,0.0
ITEM01315,ORD00649,PROD0430,1,622.2,14.3
ITEM00587,ORD00294,PROD0118,2,240.96,11.8
ITEM00232,ORD00116,PROD0475,4,510.52,0.0
ITEM00704,ORD00353,PROD0192,4,71.49,9.2
ITEM01042,ORD00520,PROD0292,1,123.3,0.0
ITEM00078,ORD00038,PROD0365,3,145.57,4.3
ITEM01017,ORD00505,PROD0023,1,432.11,1.7
ITEM00773,ORD00386,PROD0147,1,456.01,0.5
ITEM00260,ORD00128,PROD0295,5,90.15,6.0
ITEM00062,ORD00030,PROD0046,1,367.36,15.4
ITEM00422,ORD00210,PROD0484,4,34.78,0.0
ITEM01231,ORD00612,PROD0401,4,626.25,13.5
ITEM00051,ORD00026,PROD0010,2,97.84,9.4
ITEM00463,ORD00231,PROD0435,5,96.87,0.0
ITEM00561,ORD00281,PROD0042,2,91.48,0.0
ITEM01288,ORD00637,PROD0132,4,577.6,0.0
ITEM00702,ORD00352,PROD0004,3,131.07,12.5
ITEM01253,ORD00622,PROD0202,1,500.08,0.0
ITEM00576,ORD00288,PROD0002,3,116.82,0.0
ITEM00437,ORD00219,PROD0281,5,46.87,0.0
ITEM00931,ORD00462,PROD0466,2,361.68,0.0
ITEM01167,ORD00579,PROD0422,1,113.18,18.6
ITEM00448,ORD00224,PROD0263,5,677.12,0.0
ITEM00839,ORD00416,PROD0223,2,499.82,5.8
ITEM00183,ORD00093,PROD0496,2,141.17,1.2
ITEM00676,ORD00338,PROD0398,3,480.79,9.8
ITEM00366,ORD00182,PROD0118,5,257.94,8.5
ITEM00826,ORD00409,PROD0039,5,214.29,0.0
ITEM01007,ORD00502,PROD0087,4,539.66,0.0
ITEM00908,ORD00451,PROD0088,3,597.67,18.3
ITEM00199,ORD00101,PROD0172,3,93.76,0.0
ITEM00960,ORD00478,PROD0497,5,476.01,12.6
ITEM00838,ORD00415,PROD0281,-3,39.8,0.0
ITEM00341,ORD00170,PROD0341,5,95.56,0.0
ITEM00590,ORD00295,PROD0430,5,558.47,0.0
ITEM00218,ORD00109,PROD0474,5,569.68,0.0
ITEM00999,ORD00498,PROD0169,4,324.51,0.0
